"task_id","exam_set","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"STORY_019","SE_07_Q1","SE_07_Q1_0018","11","Story","10","gemma","ai_studio","1","6.5","6.5","6.5","0.0","0.0","2.5","1.5","1.0","1.5","6.5","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6940e83124a823daccc489fc082edb4950c7be88df5eb083ab7caa072fac38a1"
"STORY_020","SE_07_Q1","SE_07_Q1_0019","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0b2199315ce203b021aca15e3217f69db20b822c2699fa6a32627d2933f3f4fa"
"STORY_021","SE_07_Q1","SE_07_Q1_0020","11","Story","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","2.0","1.0","2.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","898d9452b60d7d7a994f5c391b8c85c289f8c2dfcae6f1b8fdcb58d457489441"
"STORY_022","SE_07_Q1","SE_07_Q1_0021","11","Story","10","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","077b3ad22f7c9e53e66bd2ee628bbc8dddb4385c52804c2f0cd48a8439638418"
"STORY_023","SE_07_Q1","SE_07_Q1_0022","11","Story","10","gemma","ai_studio","1","4.5","4.5","4.5","0.0","0.0","2.0","1.0","0.5","1.0","4.5","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","25ceb79d9f14b361ec9fc2c3985f4ee81a6a24bdb4b43ce165ca16122ba46461"
"STORY_024","SE_07_Q1","SE_07_Q1_0023","11","Story","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","2.0","1.5","1.5","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0c8895b22b4fab692a38e4b6aa084b122ae8d650d5114d8ddefbec79ce02b7b4"
"STORY_025","SE_07_Q1","SE_07_Q1_0024","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7c63c69887789a6ad39d82299f068556924348e10a53230b07a49696675c888f"
"STORY_026","SE_07_Q1","SE_07_Q1_0025","11","Story","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","3.0","1.0","0.5","1.5","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","836fb5c655440e854bf516190ea1724dd2a286097d8ecb709d77311b5c7b1810"
"STORY_027","SE_07_Q1","SE_07_Q1_0026","11","Story","10","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","46c36db1a276c5381695e62d216441ada0a8ed39904d02068bfa586535923476"
"STORY_028","SE_07_Q1","SE_07_Q1_0027","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","40831a141329533fd2a0ae64dd3e691088c77e85a39955bb0559bbfacb8a7dae"
"STORY_029","SE_07_Q1","SE_07_Q1_0028","11","Story","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","2.0","1.0","2.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5eac70086bff6f41109f73a864e832e7221e8b5c173cf2ff9beacbc4007b2ac2"
"STORY_030","SE_07_Q1","SE_07_Q1_0029","11","Story","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","2.0","2.0","1.0","1.0","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","bbf7ca2915b7b2d231f877573a899d6efa853970785787f8029db3b235933f1b"
"STORY_031","SE_07_Q1","SE_07_Q1_0030","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a60847ce1234b4048125d9b8b4ea5bd6a7d8f3d93aa093f4ad5177684963e475"
"STORY_032","SE_07_Q1","SE_07_Q1_0031","11","Story","10","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","1.5","1.0","0.5","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","eee8305a0d4559e85445c8ba5972d3cd96e5013763833901c4865c2f6cd287c3"
"STORY_033","SE_07_Q1","SE_07_Q1_0032","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","64ff1df1b9e12dee4fe1e8d8c45462b7ce615883a3dbb43fd3b317910e8fd86c"
"STORY_034","SE_07_Q1","SE_07_Q1_0033","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","31dd0f88506824cea715e10a6247e5c6f11816d5c2e41b7ab421544d0157a889"
"STORY_035","SE_07_Q1","SE_07_Q1_0034","11","Story","10","gemma","ai_studio","1","4.5","4.5","4.5","0.0","0.0","2.0","1.0","0.5","1.0","4.5","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c4cb88ac35828081ca75a7921f275f13539d5454753776f41037a4025665bd37"
"SUMMARY_001","SE_07_Q1","SE_07_Q1_0000","7","Summary","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5e68136d4eef1a9ae38221f88f45ba16727fbce3b93860746c715f228103fe59"
"SUMMARY_002","SE_07_Q1","SE_07_Q1_0001","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","4.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1290d1677dce1dc36845e147356f84fe656e3ba3e99f9572342eb046626ac6b5"
"SUMMARY_003","SE_07_Q1","SE_07_Q1_0002","7","Summary","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.5","0.5","4.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f062c4dc332d8bc442c78741444db561d6d82edf2be51ff4d4a4feaf616e824d"
"SUMMARY_004","SE_07_Q1","SE_07_Q1_0003","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","1.0","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9af85b86904fa812ff6d13b97f6b7d67cdbdb43d92abccef90e9720c9795ca40"
"SUMMARY_005","SE_07_Q1","SE_07_Q1_0004","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.5","2.5","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c58d555471746b0dbe1beb0782463319bf020a7ba4155c73d5c653bac9ba7b53"
"SUMMARY_006","SE_07_Q1","SE_07_Q1_0005","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","1.0","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","00789c4a5cbbeab0e1747aa5125850c6addda34ec005a6c21d880b06a3c378d6"
"SUMMARY_007","SE_07_Q1","SE_07_Q1_0006","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.5","0.5","1.0","4.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","025ca798099f5d7620040b3406bc8b822b4925d9c1cb36e297b5e93274a23a19"
"SUMMARY_008","SE_07_Q1","SE_07_Q1_0007","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.5","1.0","0.5","0.5","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a54fb8c2df77fd5994cece947c94d380a1cb5952dd3b94f0d47de56dd0e2039b"
"SUMMARY_009","SE_07_Q1","SE_07_Q1_0008","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","4.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fe512411b8d7409832ea0c5356d5a883967cd5350cf9fca1367509964e1d5f1e"
"SUMMARY_010","SE_07_Q1","SE_07_Q1_0009","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.5","0.5","1.0","4.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","de7fb73fcba3fec1ec7291d518a9d360918e3a0022165e55f1c80ccfce2187c2"
"SUMMARY_011","SE_07_Q1","SE_07_Q1_0010","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.5","0.5","0.5","0.0","2.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7b9eb15bcf4212e0233fe680fa954bd49c7ae13eb71c62433f2565f39c7c3c3f"
"SUMMARY_012","SE_07_Q1","SE_07_Q1_0011","7","Summary","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","adff7c19eb1f25b29bb5bfcf49f15ce986441dd059fd8e4b1c1a9560a1f51532"
"SUMMARY_013","SE_07_Q1","SE_07_Q1_0012","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","1.0","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ecf1f7f842d7dd9e33b09f08769da64517af6ce349b5a4ba3196864c0c2781ac"
"SUMMARY_014","SE_07_Q1","SE_07_Q1_0013","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.5","0.5","0.5","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3882de71ac9c2b51d2ae6c5a44cc62b52f885f7b66ef1445ac04d98c9217a90b"
"SUMMARY_015","SE_07_Q1","SE_07_Q1_0014","7","Summary","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","2.0","0.5","0.5","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","eb4e88995d23bbb1507bea6b22cdd7deb8e5ce530ad3d2927f0ef7ce3aacf3ce"
"SUMMARY_016","SE_07_Q1","SE_07_Q1_0015","7","Summary","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.5","0.5","4.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","649781a969e2dafdbb70294d77caaacdbf239e71f7228aace40772656403cc2b"
"SUMMARY_017","SE_07_Q1","SE_07_Q1_0016","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.0","0.0","0.5","0.5","2.0","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","035637667056d4e3d0a85ac48f2b1d901230e43cea928127a3f21e2cab6a5875"
"SUMMARY_018","SE_07_Q1","SE_07_Q1_0017","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.0","0.5","0.5","0.0","2.0","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8754c37c2fc8ffcd512b2ba830dd014019d507fde97ac1f73edc5514a5023798"
"SUMMARY_019","SE_07_Q1","SE_07_Q1_0018","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","0.0","2.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","06c2f615740bc51900418bbbaa9e091c63cc89f6024f1da2a47cbc0288705229"
"SUMMARY_020","SE_07_Q1","SE_07_Q1_0019","7","Summary","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","1.5","0.5","0.5","0.5","3.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cdf28e02f882aa0e68c6e67af33beb08996c939dd0e7df13eae917336f9532e2"
"SUMMARY_021","SE_07_Q1","SE_07_Q1_0020","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","0.5","3.0","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","bdce12a0d5adf115b5e0813d100e615bbaf0be7f7d60dd2a1e0f4b66560cb32f"
"SUMMARY_022","SE_07_Q1","SE_07_Q1_0021","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc75c20423af9c3e2c76beff5f1527b6dad974321590ec31f426776d8c7084e3"
"SUMMARY_023","SE_07_Q1","SE_07_Q1_0022","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","1.0","3.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b6d91419eb59a7a7640e021e06521d4c86979fa2a61410d409f8ce2292214309"
"SUMMARY_024","SE_07_Q1","SE_07_Q1_0023","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.5","0.5","0.0","3.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","86ac06a96cb0f1a8d3034cdd0f12418ae6a43672702ebac61bce7edbf74029ac"
"SUMMARY_025","SE_07_Q1","SE_07_Q1_0024","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4f20ffb39046322afa6597d693a80068a888ba98024cd7b1c756a6d9c0286b90"
"SUMMARY_026","SE_07_Q1","SE_07_Q1_0025","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","55779d620b2854638fbeff9962628c92528aa5a1052f83184007d10c733b9283"
"SUMMARY_027","SE_07_Q1","SE_07_Q1_0026","7","Summary","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","074a8f3976708947b462ebf147dcaae279f8ec944e8e682deb53b45cc83b0760"
"SUMMARY_028","SE_07_Q1","SE_07_Q1_0027","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.5","0.5","0.5","3.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4a880f4846cbe8447e51ed91b92fd9b719c835b8acb57e73c9158242973f2a8e"
"SUMMARY_029","SE_07_Q1","SE_07_Q1_0028","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.5","2.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","107694ab492957e28681776e8b54ba23640bd31d4d032895f4ae9986f5ef5aed"
"SUMMARY_030","SE_07_Q1","SE_07_Q1_0029","7","Summary","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","1.5","1.0","0.5","1.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","68d4268856d087806b8fa57c9cc8b5f80b3fb5be5b2d21b8483f2622387708a0"
"SUMMARY_031","SE_07_Q1","SE_07_Q1_0030","7","Summary","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","2.0","0.0","0.5","0.5","3.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ed7ec4697c17be76da2a9e0a09b1cf9f4724a8554ec234a657d96c18cc9010f0"
"SUMMARY_032","SE_07_Q1","SE_07_Q1_0031","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","1.5","0.5","0.5","0.25","2.75","Band 2","1.0","Summary_Verbatim_Length","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3c74cbef232997c3e79f4a866075a8fe00cdd049cea2fcf436a88bfd0df94630"
"SUMMARY_033","SE_07_Q1","SE_07_Q1_0032","7","Summary","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","997f28e407b73d2e258851d781c6172cc74d45949aac1137aa7cc4cc177e0545"
"SUMMARY_034","SE_07_Q1","SE_07_Q1_0033","7","Summary","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.5","0.0","2.5","Band 2","1.0","Summary_Verbatim_Length","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b80c87985cd73842d6cf4f49bce4997164cffe191f2f3bc3117e131375144044"
"SUMMARY_035","SE_07_Q1","SE_07_Q1_0034","7","Summary","5","gemma","ai_studio","1","3.5","3.5","3.5","0.0","0.0","2.0","0.5","0.5","0.5","3.5","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ec158ce18f562cde333abcf7769335dd8f310b657ddeda9853beabdfc7c71882"
"TABLE_001","SE_07_Q1","SE_07_Q1_0000","5","Table_Completion","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a5781baa68053ac46a9eae478bc2720e0121a07905d6c6720a2978eae88c32ca"
"TABLE_002","SE_07_Q1","SE_07_Q1_0001","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","503d22c72e5d95a225504c3aecc2900b054e51c648ab83f0db4112aa7c26387f"
"TABLE_003","SE_07_Q1","SE_07_Q1_0002","5","Table_Completion","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","d3656514b62fa88ef5bd45483d1fb35f4d103ac44c3fb3e5646b3698b8904740"
"TABLE_004","SE_07_Q1","SE_07_Q1_0003","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7378218a65ccf6f795374bed7f0b5f33ac28e7c1bba05e564512ea2e596b1e40"
"TABLE_005","SE_07_Q1","SE_07_Q1_0004","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3d14278725876a203f3cf6d20a252e360ca8b2df2c029ebbc1beb864743d6e66"
"TABLE_006","SE_07_Q1","SE_07_Q1_0005","5","Table_Completion","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","88eb9099811b50afbe33f5ec373a8e3b8c2f9d0a252f24e7b9a67a521ffb0272"
"TABLE_007","SE_07_Q1","SE_07_Q1_0006","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a4a4d3b088f7102273ff66627aaedba1660df55e6d3094b0a195899be4d4f1a2"
"TABLE_008","SE_07_Q1","SE_07_Q1_0007","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e26782ab1445bb3b96de06bb6b2be3f297d9f811978ed3c38158d22092619563"
"TABLE_009","SE_07_Q1","SE_07_Q1_0008","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c514342e7dad4d16bcd3e5e1afcb1572b0a9d6de3cea04d81460ad978ddaad7a"
"TABLE_010","SE_07_Q1","SE_07_Q1_0009","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4b8d25fe7f4e95d3fd90ed3928a52353579d41983aadba54665ced1a12b7918e"
"TABLE_011","SE_07_Q1","SE_07_Q1_0010","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","dfbb6b799799c64a13f053f40b74f589434daa0376ff5ca2d708ea4ac43ed19c"
"TABLE_012","SE_07_Q1","SE_07_Q1_0011","5","Table_Completion","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5693ce7ad5a2ad825698e43bd0d154e74ea862f73b0745909e66b08ce1cbb48f"
"TABLE_013","SE_07_Q1","SE_07_Q1_0012","5","Table_Completion","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","20965ed505b7d622e41049dd0e03b35278feb254013bbdabe3177610d5e53d9a"
