"task_id","exam_set","script_id","question_no","question_type","max_mark","model","provider","run_index","raw_context_content_data","raw_structure_format_brevity","raw_language_mechanics","raw_originality_comparisons_paraphrase","raw_total","context_content_data","structure_format_brevity","language_mechanics","originality_comparisons_paraphrase","total_score","capped_from","cap_applied","applied_cap_reason","performance_band","is_attempted","synthesised","context_content_data_rationale","structure_format_brevity_rationale","language_mechanics_rationale","originality_comparisons_paraphrase_rationale","context_content_data_evidence","structure_format_brevity_evidence","language_mechanics_evidence","originality_comparisons_paraphrase_evidence","evidence_not_found","frequent_errors","positive_aspects","feedback_summary","model_version","thinking_level","rubric_hash","prompt_hash","timestamp"
"GAP_014","SE_07_Q1","SE_07_Q1_0013","3","Gap_Fill","5","gemma","ai_studio","0","1","0","0","0","1","1","0","0","0","1","1","False","None","Band 1","True","False","Item (a) is incorrect. Item (b) is correct as the word 'great' is provided. Item (c) is blank. Item (d) is illegible. Item (e) is not attempted.","Not applicable for item-scored questions.","Not applicable for item-scored questions.","Not applicable for item-scored questions.","en cheered lodly great","","","","","Omission of answers;Lack of contextual relevance","Correct identification of one keyword in item (b)","The student awarded 1 mark for item (b) because 'great' matches the answer key. Item (a) is incorrect. Item (c) was left blank. Item (d) was marked as [illegible] in the transcript and cannot be awarded. Item (e) was not attempted.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c63cc17ab23ee262d9c4b5c2b52fb2941ce999ffdbf1489e3b3f5d1063c21e27","2026-09-17T00:26:40.316953+00:00"
"GAP_015","SE_07_Q1","SE_07_Q1_0014","3","Gap_Fill","5","gemma","ai_studio","0","0","0","0","0","0","0","0","0","0","0","0","False","None","Band 0","True","False","The candidate provided two distinct sets of answers for every gap (a through e) without indicating which answer was the intended final choice. Per the marking guidelines for item-scored questions, providing two options for one item without indicating intent results in 0 marks for that item.","This is an item-scored question; this criterion is always 0.","This is an item-scored question; this criterion is always 0.","This is an item-scored question; this criterion is always 0.","(a) perfor performens ... (a) jaur","","","","context_content_data","Providing multiple conflicting answers for a single item","Attempted all items","The student provided two different answers for every single gap (a, b, c, d, and e). According to the examiner guidelines, providing two options for one item with no indication of which is intended scores 0 for that item. Consequently, no marks were awarded for any of the gaps.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","09dbfd9dd9742f9138e90e3bd3ccef2f56e01d688b82fbcb1a2deb5b3a63f7ad","2026-09-17T00:41:50.057232+00:00"
"GAP_016","SE_07_Q1","SE_07_Q1_0015","3","Gap_Fill","5","gemma","ai_studio","0","4","0","0","0","4","4","0","0","0","4","4","False","None","Band 4","True","False","Items (a) 'performance', (b) 'outstanding', (c) 'cheered', and (d) 'excitement' are all correct and align with the passage and key. Item (e) 'dim and bustle' is incorrect as it does not fit the context of loud sounds accompanying the show.","Not applicable for item-scored questions.","Not applicable for item-scored questions.","Not applicable for item-scored questions.","a) performance b) outstanding c) cheered d) cheerin, excitement e) dim and bustle","","","","context_content_data","Contextual inaccuracy in final gap","Strong vocabulary choice in gap (b);Accurate comprehension of main events","The candidate performed well, correctly identifying the required words for four out of five gaps. Item (a) 'performance', item (b) 'outstanding', item (c) 'cheered', and item (d) 'excitement' are marked as correct. Item (e) 'dim and bustle' is incorrect as it fails to describe the 'loud' sounds of the show described in the text.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5e07548702f80ef11afb4ae010df9553447cac4976308e781d22a091ec7cbe57","2026-09-17T00:50:13.027198+00:00"
"GAP_017","SE_07_Q1","SE_07_Q1_0016","3","Gap_Fill","5","gemma","ai_studio","0","2","0","0","0","2","2","0","0","0","2","2","False","None","Band 2","True","False","Item (a) is correct. Item (b) is grammatically incorrect and does not provide a suitable adjective. Item (c) is correct. Item (d) contains a misspelling of 'excitement' but includes the unrelated word 'job', making the response grammatically unsuitable for the gap. Item (e) provides a phrase ('noise dim and bastle') that does not match the key or the context of the sentence.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","a) show... c) cheered","","","","context_content_data","Grammatical incongruity;Insertion of unrelated words from text","Correct identification of key narrative events for items (a) and (c)","Items (a) 'show' and (c) 'cheered' were marked correct. Item (b) was incorrect as the phrasing 'to praise by the outstanding' does not fit the sentence. Item (d) was marked wrong because 'job excitment' is grammatically unsuitable. Item (e) was marked wrong as the phrase 'noise dim and bastle' does not match the required context of applause or cheering.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","073c03c4c4f4d4e8a3f535d93d6f76ef6a11ea9006c0541d570553e69600fae3","2026-09-17T01:11:38.479665+00:00"
"GAP_018","SE_07_Q1","SE_07_Q1_0017","3","Gap_Fill","5","gemma","ai_studio","0","4","0","0","0","4","4","0","0","0","4","4","False","None","Band 4","True","False","The student correctly provided suitable words for items (a), (b), (c), and (e). Item (d) was omitted.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","a) show b) great c) cheered e) cheering","","","","context_content_data","Omission of response for item (d)","Accurate vocabulary choice fitting the context of the passage;Correct grammatical form for the provided gaps","Items (a), (b), (c), and (e) were answered correctly. Item (d) was omitted. Total score: 4/5.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","93cd1d908b47083e10602c0ee5d4f7dc839978ce50156dceca9b50567c472090","2026-09-17T01:11:40.191122+00:00"
"GAP_019","SE_07_Q1","SE_07_Q1_0018","3","Gap_Fill","5","gemma","ai_studio","0","4","0","0","0","4","4","0","0","0","4","4","False","None","Band 4","True","False","Items (a) 'show', (b) 'great', (c) 'cheered', and (e) 'cheering' are all correct and align with the answer key. Item (d) 'shouting' is incorrect as it does not fit the required meaning of 'excitement' or 'interest' and is grammatically unnatural in the phrase 'created great shouting'.","Item-scored question: this criterion is always 0.","Item-scored question: this criterion is always 0.","Item-scored question: this criterion is always 0.","a. show b. great c. cheered d. shouting e. cheering","","","","context_content_data","Vocabulary mismatch in item (d)","Accurate comprehension of the text;Correct part-of-speech usage for most gaps","The candidate correctly answered four out of five items. Items (a), (b), (c), and (e) are marked right. Item (d) is marked wrong as 'shouting' is contextually and grammatically inappropriate.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8d5beb6fcc3a16b7ee56dcb98f653e6ed1ca53bc5879720922e9f8857e73a686","2026-09-17T01:23:43.385261+00:00"
"GAP_020","SE_07_Q1","SE_07_Q1_0019","3","Gap_Fill","5","gemma","ai_studio","0","4","0","0","0","4","4","0","0","0","4","4","False","None","Band 4","True","False","Four out of five items are correct. (a) 'show', (b) 'great', and (c) 'cheered' match the key. (d) 'entertainment' is grammatically correct and fits the context of the passage. (e) 'cheered' is a verb and is grammatically incorrect in a sentence requiring a noun after 'with loud'.","Not applicable for item-scored tasks.","Not applicable for item-scored tasks.","Not applicable for item-scored tasks.","(a) show (b) great (c) cheered (d) entertainment","","","","context_content_data","Incorrect part of speech (verb used instead of noun in item e)","Accurate identification of key details;Appropriate contextual word choice for item d","The student answered four items correctly: (a) show, (b) great, (c) cheered, and (d) entertainment. Item (e) is incorrect as 'cheered' is a verb, whereas the sentence requires a noun (e.g., 'cheers' or 'applause').","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9fdf84c09bbd22f17765d54ceda322d5a304849d9348c3303b6d11d3788397d2","2026-09-17T01:28:56.054079+00:00"
"GAP_021","SE_07_Q1","SE_07_Q1_0020","3","Gap_Fill","5","gemma","ai_studio","0","5","0","0","0","5","5","0","0","0","5","5","False","None","Band 4","True","False","All five items are correct. (a) 'show' matches the key; (b) 'great' matches the key; (c) 'cheered' matches the key; (d) 'entertainment' fits grammatically and agrees with the passage context of a performance; (e) 'cheerings' is a clear intended match for 'cheering/cheers' and is accepted per the rubric's guideline on intended words.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","Item-scored question; this criterion is always 0.","a. show b. great c. cheered d. entertainment e. cheerings","","","","context_content_data","","Perfect accuracy against the provided key;Appropriate use of contextual synonyms","The candidate correctly answered all five items. Items (a), (b), and (c) match the key exactly. Item (d) 'entertainment' is an acceptable synonym for the intended meaning, and item (e) 'cheerings' is accepted as a clear intended match for 'cheers' or 'cheering'.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","02def7ce56271e39b1743f8a7c75b37296f9498635b6fb9506bbf417a1c098f8","2026-09-17T01:51:08.013410+00:00"
"GAP_022","SE_07_Q1","SE_07_Q1_0021","3","Gap_Fill","5","gemma","ai_studio","0","2","0","0","0","2","2","0","0","0","2","2","False","None","Band 2","True","False","The candidate correctly identified items (a) 'show' and (c) 'cheered'. Item (b) 'their' is a determiner and does not fit the descriptive requirement of the passage's tone (great/wonderful). Item (d) 'performance' is logically incorrect in the context of being 'created among the people'. Item (e) 'disappears' is a verb and is grammatically incorrect following the adjective 'loud', which requires a noun.","This is an item-scored question; structural criteria are not applicable.","This is an item-scored question; mechanics are evaluated as part of the item's correctness.","This is an item-scored question; originality is not applicable.","(a) show
(c) cheered","","","","context_content_data","Wrong part of speech (Item e);Contextual/Logical misalignment (Item d)","Accurate identification of key vocabulary for items (a) and (c)","Items (a) and (c) were marked correct. Items (b), (d), and (e) were marked incorrect due to poor contextual fit or grammatical errors (wrong part of speech).","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a11d709c33359a78dbf379e0baaafce31c20c7ebb256e7608e841492ffde055c","2026-09-17T01:59:56.413068+00:00"
"GAP_023","SE_07_Q1","SE_07_Q1_0022","3","Gap_Fill","5","gemma","ai_studio","0","3","0","0","0","3","3","0","0","0","3","3","False","None","Band 3","True","False","Items (a), (b), and (c) match the answer key. Item (d) was omitted. Item (e) 'noise' is too generic and does not align with the specific celebratory context (cheering/clapping) of the text.","Criterion is fixed at 0 for item-scored questions.","Criterion is fixed at 0 for item-scored questions.","Criterion is fixed at 0 for item-scored questions.","@show ... great ... cheered","","","","context_content_data","Omission of answer for item (d);Imprecise vocabulary choice for item (e)","Accurate completion of the first three items","The student correctly filled gaps (a) 'show', (b) 'great', and (c) 'cheered'. Gap (d) was left blank. Gap (e) was filled with 'noise', which is incorrect as it does not match the specific textual evidence of applause and cheering.","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f686dc0442cb6a1bff481e54838aaacc18d8b50a829f46535bc504a9288d0bdb","2026-09-17T02:18:28.535942+00:00"
